SalePrice,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
185249.261156892,2495,20,RL,84.0,17808,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,1Fam,1Story,4,5,1946,1950,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,1.0,TA,TA,CBlock,TA,TA,No,Unf,1,Unf,1,484.0,484,GasA,TA,N,SBrkr,1242,1,1,1242,1,1,1,1,2,1,TA,4,Mod,1,Gd,Attchd,1946,Unf,1.0,336.0,TA,TA,N,1,1,1,1,1,1,Gd,MnWw,Othr,1,7,2007,WD,Normal
201691.208274848,2496,20,RL,102.0,12671,Pave,Pave,IR1,Lvl,AllPub,Corner,Gtl,ClearCr,Norm,Norm,1Fam,1Story,6,7,1954,1994,Hip,CompShg,MetalSd,MetalSd,Stone,300.0,TA,Gd,CBlock,Gd,Fa,No,LwQ,353,Unf,1,935.0,1288,GasA,Ex,Y,SBrkr,2422,1,1,2422,1,1,3,1,4,1,Gd,6,Min2,2,Gd,Attchd,1954,Fin,2.0,527.0,TA,TA,Y,1,63,1,1,144,1,Ex,MnWw,Othr,1,7,2007,WD,Normal
181956.548314794,2497,50,RL,70.0,10512,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,6,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,1.0,TA,TA,CBlock,TA,TA,No,BLQ,491,Unf,1,497.0,988,GasA,Ex,Y,SBrkr,988,638,1,1626,1,1,1,1,3,1,Gd,6,Typ,1,Gd,Attchd,1954,Unf,1.0,332.0,TA,TA,Y,366,1,1,1,1,1,Ex,MnWw,Othr,1,5,2007,WD,Normal
171895.936275806,2498,20,RL,60.0,5400,Pave,Pave,Reg,HLS,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,5,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,BrkFace,1.0,TA,TA,CBlock,TA,TA,No,Rec,453,Unf,1,411.0,864,GasA,TA,Y,SBrkr,864,1,1,864,1,1,1,1,3,1,TA,6,Typ,1,Fa,Attchd,1958,Unf,1.0,399.0,TA,TA,Y,1,1,1,1,1,1,Ex,MnPrv,Gar2,1,5,2007,WD,Normal
187245.168439419,2499,30,RL,62.0,11515,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1958,1994,Gable,CompShg,HdBoard,HdBoard,Stone,1.0,TA,TA,Slab,Fa,TA,Av,LwQ,1,BLQ,1,1.0,1,GasA,TA,N,SBrkr,943,1,1,943,1,1,1,1,3,1,Gd,5,Min2,1,TA,Detchd,1958,Unf,1.0,308.0,TA,TA,N,1,1,60,1,1,1,Gd,MnPrv,Gar2,1,8,2007,WD,Normal
157816.77461318,2500,120,RL,39.0,3869,Pave,Grvl,Reg,Lvl,AllPub,Inside,Mod,Edwards,Norm,Norm,TwnhsE,1Story,5,6,1984,1984,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,149.0,Gd,Ex,CBlock,TA,TA,No,LwQ,283,GLQ,755,1.0,1038,GasA,Gd,Y,SBrkr,1038,1,1,1038,1,1,2,1,2,1,TA,5,Typ,1,Fa,Attchd,1984,RFn,1.0,264.0,TA,TA,Y,1,105,1,1,1,1,Gd,GdPrv,Othr,1,7,2007,WD,Normal
191702.912573325,2501,20,RL,58.0,9280,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1951,1951,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,1.0,TA,TA,CBlock,Fa,TA,No,ALQ,557,Unf,1,785.0,1342,GasA,Ex,Y,SBrkr,1342,1,1,1342,1,1,1,1,4,1,TA,7,Typ,1,Ex,Detchd,1951,Unf,1.0,256.0,TA,TA,Y,1,1,1,1,1,1,Gd,MnPrv,Shed,1,4,2007,WD,Normal
198599.420028908,2502,50,RL,60.0,11100,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1951,1994,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,1.0,TA,TA,PConc,TA,TA,Mn,LwQ,1080,Unf,1,1.0,1080,GasA,TA,N,SBrkr,1080,400,1,1480,1,1,1,1,4,1,TA,7,Typ,1,Gd,Attchd,1951,Unf,1.0,253.0,TA,TA,Y,1,1,68,1,1,1,Gd,GdPrv,Gar2,1,7,2007,WD,Normal
187193.313676329,2503,50,RL,50.0,7550,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,5,1920,1950,Gambrel,CompShg,MetalSd,MetalSd,BrkCmn,1.0,Fa,Fa,BrkTil,TA,Fa,No,Unf,1,Unf,1,951.0,951,GasW,Fa,N,SBrkr,986,376,1,1362,1,1,2,1,4,1,TA,7,Typ,1,TA,Detchd,1920,Unf,1.0,280.0,Fa,TA,P,1,1,1,1,1,1,Gd,MnPrv,Gar2,1,3,2007,WD,Normal
220514.993999535,2504,50,RL,104.0,23920,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,1Fam,1.5Fin,6,5,1984,1984,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,1.0,TA,TA,CBlock,TA,TA,No,Unf,1,Unf,1,1105.0,1105,GasA,Ex,Y,SBrkr,1105,717,1,1822,1,1,2,1,4,1,Gd,7,Min2,1,Po,Attchd,1984,Unf,2.0,515.0,TA,TA,P,1,195,1012,1,1,444,Ex,GdWo,Othr,1,4,2007,WD,Normal
181814.527595192,2505,60,RL,75.0,9317,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1994,2001,Gable,CompShg,VinylSd,VinylSd,BrkCmn,1.0,Gd,Gd,PConc,Gd,Gd,No,GLQ,497,Unf,1,282.0,779,GasA,Ex,Y,SBrkr,1029,929,1,1958,1,1,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1994,RFn,2.0,499.0,TA,TA,Y,202,93,1,1,1,1,Ex,GdWo,Shed,1,7,2007,CWD,Normal
183750.755371907,2506,20,RL,71.0,9178,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,306.0,Gd,TA,PConc,Gd,TA,Av,Unf,1,Unf,1,1643.0,1643,GasA,Ex,Y,SBrkr,1651,1,1,1651,1,1,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2007,Fin,3.0,870.0,TA,TA,Y,204,64,1,1,1,1,Ex,MnPrv,Gar2,1,9,2007,New,Partial
183000.431679579,2507,20,RL,93.0,10481,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2006,2007,Hip,CompShg,CemntBd,CmentBd,BrkFace,1.0,Gd,TA,PConc,Gd,TA,Av,Unf,1,Unf,1,2140.0,2140,GasA,Ex,Y,SBrkr,2140,1,1,2140,1,1,2,1,3,1,Gd,8,Typ,1,Po,Attchd,2006,Fin,3.0,894.0,TA,TA,Y,136,32,1,1,1,1,Gd,MnWw,Shed,1,6,2007,New,Partial
185830.971906573,2508,20,RL,66.0,10235,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,306.0,Gd,TA,PConc,Gd,TA,Av,Unf,1,Unf,1,1643.0,1643,GasA,Ex,Y,SBrkr,1651,1,1,1651,1,1,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2007,RFn,3.0,870.0,TA,TA,Y,192,64,1,1,1,1,Ex,GdWo,Shed,1,9,2007,New,Partial
185497.872344187,2509,20,RL,75.0,11750,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,204.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,20,Unf,1,1526.0,1546,GasA,Ex,Y,SBrkr,1546,1,1,1546,1,1,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2005,RFn,3.0,796.0,TA,TA,Y,144,42,1,1,1,1,Gd,MnPrv,Gar2,1,6,2007,WD,Normal
179613.437681321,2510,20,RL,73.0,8760,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,132.0,Gd,TA,PConc,Gd,TA,No,GLQ,36,Unf,1,1453.0,1489,GasA,Ex,Y,SBrkr,1500,1,1,1500,1,1,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2005,RFn,2.0,674.0,TA,TA,Y,144,38,1,1,1,1,Gd,MnWw,Shed,1,6,2007,WD,Normal
164454.967963631,2511,20,RL,64.0,7242,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,1.0,Gd,TA,PConc,Gd,TA,No,Unf,1,Unf,1,1270.0,1270,GasA,Ex,Y,SBrkr,1270,1,1,1270,1,1,2,1,2,1,Gd,6,Typ,1,TA,Attchd,2005,RFn,2.0,524.0,TA,TA,Y,1,96,1,1,1,1,Gd,MnPrv,Othr,1,7,2007,WD,Normal
185127.237217638,2512,60,RL,78.0,9316,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,1.0,Gd,TA,PConc,Gd,TA,Gd,Unf,1,Unf,1,879.0,879,GasA,Ex,Y,SBrkr,879,916,1,1795,1,1,2,1,3,1,Gd,7,Typ,1,Ex,Attchd,2005,RFn,2.0,578.0,TA,TA,Y,164,111,1,1,1,1,Ex,GdWo,Shed,1,10,2007,WD,Normal
178750.613844623,2513,60,RL,62.0,8883,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1988,1988,Gable,CompShg,HdBoard,HdBoard,BrkFace,360.0,Gd,TA,PConc,Gd,TA,No,GLQ,608,LwQ,321,1.0,929,GasA,Ex,Y,SBrkr,946,927,1,1873,1,1,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1988,RFn,2.0,619.0,TA,TA,Y,108,48,1,1,144,1,Ex,GdPrv,Othr,1,5,2007,WD,Normal
192562.808057836,2515,20,RL,62.0,14217,Pave,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,BrkCmn,1.0,TA,TA,PConc,Gd,TA,No,ALQ,550,Unf,1,472.0,1022,GasA,Gd,Y,SBrkr,1022,1,1,1022,1,1,1,1,3,1,TA,6,Typ,1,Gd,Detchd,1995,Unf,2.0,747.0,TA,TA,Y,1,1,1,1,1,1,Ex,GdWo,Shed,1,8,2007,WD,Normal
180990.24148554,2516,60,RL,57.0,10021,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,6,1997,2006,Gable,CompShg,VinylSd,VinylSd,Stone,1.0,TA,Gd,PConc,Gd,TA,No,GLQ,539,Unf,1,96.0,635,GasA,Ex,Y,SBrkr,646,662,1,1308,1,1,2,1,3,1,Gd,6,Typ,1,Gd,Attchd,1997,RFn,2.0,497.0,TA,TA,Y,142,54,1,1,1,1,Gd,MnWw,Shed,1,5,2007,WD,Normal
180064.941503122,2517,20,RL,60.0,8428,Pave,Pave,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1994,1994,Gable,CompShg,VinylSd,VinylSd,Stone,1.0,TA,Gd,PConc,Gd,Gd,No,GLQ,420,Unf,1,570.0,990,GasA,Ex,Y,SBrkr,990,1,1,990,1,1,1,1,3,1,TA,5,Typ,1,Gd,Detchd,1995,Unf,1.0,384.0,TA,TA,Y,256,1,1,1,1,1,Ex,GdPrv,Gar2,1,7,2007,WD,Normal
196070.997393789,2518,20,RL,70.0,16561,Pave,Pave,IR2,Low,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,Stone,1.0,TA,TA,PConc,Gd,TA,No,ALQ,549,Unf,1,548.0,1097,GasA,Ex,Y,SBrkr,1097,1,1,1097,1,1,1,1,3,1,TA,6,Typ,1,Ex,Attchd,1996,Unf,1.0,242.0,TA,TA,Y,306,1,1,1,1,1,Ex,GdPrv,Gar2,1,7,2007,WD,Normal
180352.919019023,2519,60,RL,47.0,10820,Pave,Grvl,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkCmn,1.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,342,Unf,1,646.0,988,GasA,Ex,Y,SBrkr,988,885,1,1873,1,1,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1999,RFn,2.0,597.0,TA,TA,Y,202,123,1,1,1,1,Ex,MnWw,Gar2,1,3,2007,WD,Normal
183367.953769362,2520,60,RL,43.0,12352,Pave,Grvl,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,290.0,Gd,TA,PConc,Gd,TA,No,GLQ,638,Unf,1,215.0,853,GasA,Ex,Y,SBrkr,853,900,1,1753,1,1,2,1,3,1,TA,7,Typ,1,Fa,Attchd,1998,RFn,2.0,534.0,TA,TA,Y,1,74,1,1,1,1,Ex,GdPrv,Othr,1,3,2007,WD,Normal
176734.841494027,2521,60,RL,68.0,9543,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkCmn,1.0,Gd,TA,PConc,Gd,TA,No,Unf,1,Unf,1,845.0,845,GasA,Ex,Y,SBrkr,845,845,1,1690,1,1,2,1,3,1,Gd,7,Typ,1,Fa,Attchd,2001,RFn,2.0,517.0,TA,TA,Y,1,103,1,1,1,1,Ex,MnPrv,Shed,1,2,2007,WD,Normal
180848.220765939,2522,60,RL,64.0,8826,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,144.0,Gd,TA,PConc,Gd,TA,No,GLQ,841,Unf,1,144.0,985,GasA,Ex,Y,SBrkr,985,857,1,1842,1,1,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2000,Fin,2.0,486.0,TA,TA,Y,193,96,1,1,1,1,Ex,MnPrv,Othr,1,7,2007,WD,Normal
187806.059368823,2523,20,RL,97.0,11800,Pave,Grvl,IR1,Bnk,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1974,1974,Gable,CompShg,HdBoard,HdBoard,BrkCmn,1.0,TA,TA,CBlock,Gd,TA,Av,BLQ,663,Unf,1,201.0,864,GasA,TA,Y,SBrkr,894,1,1,894,1,1,1,1,3,1,TA,5,Typ,1,Ex,Attchd,1974,Unf,2.0,440.0,TA,TA,Y,1,1,1,1,1,1,Gd,MnWw,Shed,1,8,2007,WD,Family
180521.52640004,2524,80,RL,59.0,8660,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,5,5,1976,1976,Gable,CompShg,VinylSd,VinylSd,BrkFace,113.0,TA,Gd,CBlock,Gd,TA,Av,GLQ,502,Unf,1,513.0,1015,GasA,TA,Y,SBrkr,1025,1,1,1025,1,1,2,1,3,1,TA,6,Typ,1,Fa,Detchd,1979,Unf,2.0,370.0,TA,TA,Y,127,1,1,1,1,1,Gd,GdWo,Gar2,1,7,2007,WD,Normal
181502.754496154,2525,80,RL,72.0,9720,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,5,7,1977,1977,Gable,CompShg,Plywood,VinylSd,BrkFace,51.0,TA,TA,CBlock,TA,TA,Av,ALQ,755,Unf,1,240.0,995,GasA,TA,Y,SBrkr,1009,1,1,1009,1,1,2,1,3,1,TA,6,Typ,1,Fa,Detchd,1977,Unf,2.0,576.0,TA,TA,Y,1,1,1,1,1,1,Ex,MnPrv,Shed,1,6,2007,WD,Normal
174525.87942676,2526,20,RL,45.0,8982,Pave,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1977,1977,Gable,CompShg,CemntBd,CmentBd,BrkFace,1.0,TA,TA,CBlock,Gd,TA,Av,ALQ,539,Unf,1,501.0,1040,GasA,TA,Y,SBrkr,1040,1,1,1040,1,1,1,1,3,1,TA,5,Typ,1,TA,Detchd,1977,Unf,2.0,748.0,TA,TA,Y,1,1,1,1,1,1,Gd,MnPrv,Shed,1,1,2007,WD,Normal
188927.984063168,2527,20,RL,39.0,16300,Pave,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,4,1977,1977,Gable,CompShg,HdBoard,HdBoard,Stone,1.0,TA,TA,CBlock,Gd,TA,Av,Rec,60,BLQ,417,399.0,876,GasA,TA,Y,SBrkr,907,1,1,907,1,1,1,1,3,1,TA,5,Typ,1,Ex,Attchd,1977,RFn,1.0,308.0,TA,TA,Y,1,1,1,1,1,1,Gd,MnPrv,Shed,1,1,2007,WD,Normal
184728.870431253,2528,20,RL,75.0,9675,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1975,Hip,CompShg,HdBoard,HdBoard,Stone,1.0,TA,TA,CBlock,TA,TA,No,BLQ,330,Rec,432,102.0,864,GasA,TA,Y,SBrkr,879,1,1,879,1,1,1,1,3,1,TA,5,Typ,1,Ex,Attchd,1975,Unf,2.0,440.0,TA,TA,Y,1,80,1,1,1,1,Ex,MnWw,Gar2,1,9,2007,Con,Normal
179857.975518011,2529,20,RL,60.0,7200,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1972,2000,Gable,CompShg,VinylSd,VinylSd,Stone,1.0,TA,TA,CBlock,TA,TA,No,ALQ,671,Unf,1,193.0,864,GasA,Gd,Y,SBrkr,864,1,1,864,1,1,1,1,3,1,Ex,5,Typ,1,TA,Detchd,1977,Fin,2.0,576.0,Gd,Ex,Y,155,1,1,1,1,1,Gd,MnWw,Gar2,1,9,2007,WD,Normal
180962.868071609,2530,20,RL,60.0,7200,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,4,8,1972,2006,Gable,CompShg,Plywood,Plywood,BrkCmn,1.0,TA,Gd,CBlock,TA,TA,No,Rec,385,Unf,1,1.0,385,GasA,Gd,Y,SBrkr,875,1,1,875,1,1,1,1,3,1,Gd,5,Typ,1,Gd,Detchd,1975,Unf,2.0,728.0,TA,TA,Y,352,1,1,1,1,1,Ex,GdPrv,Othr,1,10,2007,WD,Normal
179194.066390078,2531,20,RL,64.0,11354,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,Stone,1.0,Gd,TA,PConc,TA,TA,Gd,GLQ,1412,Unf,1,261.0,1673,GasA,Ex,Y,SBrkr,1673,1,1,1673,1,1,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2000,RFn,2.0,583.0,TA,TA,Y,306,113,1,1,116,1,Gd,GdWo,Othr,1,1,2007,WD,Normal
179591.789259484,2532,60,RL,70.0,8749,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,1.0,Gd,TA,PConc,Gd,TA,No,GLQ,654,Unf,1,325.0,979,GasA,Ex,Y,SBrkr,992,940,1,1932,1,1,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2003,RFn,2.0,610.0,TA,TA,Y,1,120,1,1,1,1,Ex,GdWo,Othr,1,6,2007,WD,Normal
180638.463702549,2533,60,RL,65.0,8158,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,214.0,Gd,TA,PConc,Gd,TA,No,Unf,1,Unf,1,860.0,860,GasA,Ex,Y,SBrkr,860,869,1,1729,1,1,2,1,3,1,Gd,7,Typ,1,Po,Attchd,2002,Fin,2.0,542.0,TA,TA,Y,386,63,1,1,1,1,Ex,MnWw,Gar2,1,8,2007,WD,Normal
185846.215131922,2534,20,RL,73.0,11927,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,1994,1995,Hip,CompShg,HdBoard,HdBoard,BrkFace,519.0,Gd,TA,PConc,Gd,TA,Gd,BLQ,408,GLQ,465,683.0,1556,GasA,Ex,Y,SBrkr,1592,1,1,1592,1,1,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1994,Fin,2.0,484.0,TA,TA,Y,120,35,1,1,1,1,Ex,MnPrv,Othr,1,6,2007,WD,Normal
195174.031139141,2535,60,RL,64.0,12728,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,256.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,1198,Unf,1,333.0,1531,GasA,Ex,Y,SBrkr,1531,908,1,2439,1,1,2,1,4,1,Gd,7,Typ,1,TA,Attchd,2001,Fin,2.0,560.0,TA,TA,Y,184,121,1,1,1,1,Ex,GdWo,Othr,1,1,2007,WD,Normal
192474.56829063,2536,60,RL,64.0,15295,Pave,Grvl,IR3,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1996,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,254.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,762,Unf,1,98.0,860,GasA,Ex,Y,SBrkr,1212,780,1,1992,1,1,2,1,3,1,Gd,7,Min2,2,TA,Attchd,1996,RFn,2.0,608.0,TA,TA,Y,225,32,1,1,1,1,Gd,GdPrv,Shed,1,6,2007,WD,Normal
164200.595496827,2537,20,RL,73.0,17227,Pave,Grvl,IR2,Lvl,AllPub,CulDSac,Mod,CollgCr,Norm,Norm,1Fam,1Story,8,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,158.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,915,Unf,1,426.0,1341,GasA,Ex,Y,SBrkr,1341,1,1,1341,1,1,1,1,1,1,Gd,5,Typ,1,TA,Attchd,1999,RFn,2.0,482.0,TA,TA,Y,240,84,1,1,1,1,Ex,GdPrv,Gar2,1,1,2007,WD,Normal
178403.094096818,2538,60,RL,70.0,8145,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,1.0,Gd,TA,PConc,Gd,TA,No,Unf,1,Unf,1,738.0,738,GasA,Ex,Y,SBrkr,738,738,1,1476,1,1,2,1,3,1,Gd,7,Typ,1,Ex,Attchd,2007,RFn,2.0,552.0,TA,TA,Y,1,35,1,1,1,1,Gd,GdPrv,Othr,1,6,2007,New,Partial
170774.84018302,2539,20,RL,65.0,8769,Pave,Pave,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkCmn,1.0,Gd,TA,PConc,Gd,TA,Av,GLQ,709,Unf,1,460.0,1169,GasA,Ex,Y,SBrkr,1190,1,1,1190,1,1,2,1,2,1,Gd,5,Typ,1,TA,Attchd,2005,RFn,2.0,578.0,TA,TA,Y,100,41,1,1,1,1,Ex,MnPrv,Othr,1,10,2007,WD,Normal
179879.945898337,2540,20,RL,64.0,8334,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,1.0,Gd,TA,PConc,Gd,TA,No,Unf,1,Unf,1,1330.0,1330,GasA,Ex,Y,SBrkr,1330,1,1,1330,1,1,2,1,3,1,Gd,6,Typ,1,Gd,Attchd,2006,Fin,2.0,437.0,TA,TA,Y,1,23,1,1,1,1,Gd,MnPrv,Shed,1,7,2007,New,Partial
177668.192752792,2541,60,RL,64.0,8333,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkCmn,1.0,Gd,TA,PConc,Gd,TA,No,Unf,1,Unf,1,738.0,738,GasA,Gd,Y,SBrkr,738,753,1,1491,1,1,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2006,RFn,2.0,484.0,TA,TA,Y,100,30,1,1,1,1,Ex,GdWo,Gar2,1,5,2007,WD,Normal
180174.328610725,2542,60,RL,64.0,9045,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,5,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkCmn,1.0,Gd,TA,PConc,Gd,TA,Mn,Unf,1,Unf,1,768.0,768,GasA,Ex,Y,SBrkr,768,768,1,1536,1,1,2,1,3,1,Gd,6,Typ,1,Gd,Attchd,2005,Fin,2.0,400.0,TA,TA,Y,1,40,1,1,1,1,Ex,GdWo,Gar2,1,6,2007,WD,Normal
